time_s,pos_x,pos_y,cte_m,speed_ms,heading_err_deg
0.03333333333333333,43.202999114990234,-64.46299743652344,2.8054202904684202,0.0,42.7002772912644
0.06666666666666667,43.20245361328125,-64.46244049072266,2.8053368722732333,0.023387703298132275,42.70640380887051
0.1,43.201377868652344,-64.46135711669922,2.80516373786715,0.04580210915614937,42.748962075974205
0.13333333333333333,43.19979476928711,-64.45974731445312,2.804920041023638,0.06773404007262943,42.80322337939152
0.16666666666666666,43.19771957397461,-64.4576416015625,2.8046005267126435,0.08869281891162126,42.86274136323717
0.19999999999999998,43.195167541503906,-64.45504760742188,2.8042145758904464,0.10916733852122593,42.881835452078285
0.2333333333333333,43.19215393066406,-64.45198822021484,2.8037624788832556,0.1288314027670009,42.96854107871353
0.26666666666666666,43.188697814941406,-64.44847106933594,2.803257341037831,0.14793098922823597,43.085165018978515
0.3,43.184810638427734,-64.44451904296875,2.8026970789377805,0.1663002955194269,43.158135837665135
0.3333333333333333,43.180511474609375,-64.44013214111328,2.802100135906225,0.18426867797850227,43.26655617833196
0.36666666666666664,43.175811767578125,-64.4353256225586,2.8014697046960313,0.20167022615280203,43.37422026757798
0.39999999999999997,43.17072677612305,-64.43012237548828,2.800807301890798,0.2182609134857633,43.507555631715796
0.4333333333333333,43.1652717590332,-64.42453002929688,2.8001241771277408,0.2343680708576171,43.64511922376562
0.4666666666666666,43.15945816040039,-64.4185562133789,2.799428783057492,0.25007191988844846,43.79417895304824
0.49999999999999994,43.153297424316406,-64.4122085571289,2.7987297191352343,0.2653726965386682,43.95803076722279
0.5333333333333333,43.14680480957031,-64.40550994873047,2.798028848046346,0.2798622172518654,44.117034643502386
0.5666666666666667,43.139991760253906,-64.39845275878906,2.797344668836746,0.29427778334624977,44.31044291415881
0.6,43.132869720458984,-64.39105987548828,2.796676173338499,0.30796161596127364,44.475398644966994
0.6333333333333333,43.12544631958008,-64.38333892822266,2.7960292393191666,0.32132213829544554,44.6802885602683
0.6666666666666666,43.117740631103516,-64.37528991699219,2.7954234505092614,0.3342869949869964,44.85556148504345
0.7,43.10975646972656,-64.3669204711914,2.794861878606926,0.3470086602880401,45.086252129095044
0.7333333333333333,43.101505279541016,-64.3582534790039,2.7943433374479927,0.35899721969762666,45.339660351989664
0.7666666666666666,43.092994689941406,-64.34927368164062,2.793888809095842,0.37116062077854506,45.550528802199786
0.7999999999999999,43.0842399597168,-64.33999633789062,2.7935049369458023,0.38267867398800487,45.778385739115784
0.8333333333333333,43.07524108886719,-64.33042907714844,2.7931919039863202,0.3940316474716927,46.0051913134004
0.8666666666666666,43.06595993041992,-64.32170867919922,2.7921620153379787,0.3820559098671159,46.0051913134004
0.8999999999999999,43.0564079284668,-64.31379699707031,2.7904435734345325,0.37209126552396055,46.27029038608902
0.9333333333333332,43.04658889770508,-64.3066635131836,2.788054728393973,0.36410158158883305,46.653048052667955
0.9666666666666666,43.0365104675293,-64.30027770996094,2.785016995213434,0.35793562807567303,46.8539822132757
0.9999999999999999,43.02619552612305,-64.29461669921875,2.7813582712367553,0.3529880351425239,46.988871510007215
1.0333333333333332,43.01564407348633,-64.28964233398438,2.7771005460885343,0.3499567344785494,47.1953993498122
1.0666666666666667,43.00487518310547,-64.28533172607422,2.7722696656368275,0.34798750915953935,47.34043315153962
1.1,42.993892669677734,-64.28165435791016,2.7668859717595353,0.34745470787425464,47.421682282339006
1.1333333333333335,42.98270797729492,-64.2785873413086,2.7609703961122998,0.34792749399718836,47.60248079534501
1.166666666666667,42.97132873535156,-64.2761001586914,2.754546710841919,0.34943654948942304,47.67778326180047
1.2000000000000004,42.95976638793945,-64.27417755126953,2.747631052257832,0.35163314303299836,47.78323673205826
1.2333333333333338,42.948020935058594,-64.2728042602539,2.7402315564057833,0.35476391083518594,47.88615889770994
1.2666666666666673,42.93611145019531,-64.27194213867188,2.732386258237768,0.3582194508926565,47.9839017220877
1.3000000000000007,42.924034118652344,-64.2715835571289,2.7240956787297166,0.3624796078810106,48.012136827511455
1.3333333333333341,42.91180419921875,-64.2717056274414,2.715384776305487,0.366915858831489,48.08926999086132
1.3666666666666676,42.89942169189453,-64.27229309082031,2.706262494906693,0.37189305017746466,48.12652620302684
1.400000000000001,42.886898040771484,-64.2733154296875,2.6967568762770475,0.3769592985854573,48.15376952754852
1.4333333333333345,42.87424087524414,-64.27477264404297,2.6868716438567053,0.3822232091042182,48.19659560251885
1.466666666666668,42.8614501953125,-64.27664947509766,2.6766161606160637,0.38782932989829727,48.201558270968874
1.5000000000000013,42.848533630371094,-64.27891540527344,2.666016242018917,0.39341438776736803,48.19657658829378
1.5333333333333348,42.83550262451172,-64.28156280517578,2.6550840203418113,0.39891635207772036,48.190447603768796
1.5666666666666682,42.822357177734375,-64.28458404541016,2.643823738893599,0.4046450261362484,48.18369342689597
1.6000000000000016,42.80910873413086,-64.28794860839844,2.632264222306348,0.41006997916926513,48.14696806253143
1.633333333333335,42.79576110839844,-64.29166412353516,2.620401453182172,0.41565339993989836,48.11262537312608
1.6666666666666685,42.782318115234375,-64.29570007324219,2.6082592039409036,0.4210732237058598,48.06243038053115
1.700000000000002,42.76877975463867,-64.30005645751953,2.5958365289503273,0.42666000800644227,48.021500892716666
1.7333333333333354,42.755157470703125,-64.30471801757812,2.58315147443157,0.43193412185248986,47.99345707507965
1.7666666666666688,42.741455078125,-64.30967712402344,2.5702113462841267,0.4371652653069495,47.882013947579736
1.8000000000000023,42.72767639160156,-64.3149185180664,2.5570291174772257,0.4422578121891617,47.80706692763879
1.8333333333333357,42.71382522583008,-64.3204345703125,2.5436122167437167,0.4472733650126046,47.723893002924626
1.8666666666666691,42.69990539550781,-64.32621002197266,2.529973761807086,0.4521125592941656,47.67391441500504
1.9000000000000026,42.685916900634766,-64.3322525024414,2.5161074123499447,0.4571330256343722,47.59192534506571
1.933333333333336,42.671875,-64.33853912353516,2.5020396899798123,0.46154839442003515,47.46476841102052
1.9666666666666694,42.657772064208984,-64.34506225585938,2.4877705383554245,0.4661541031893845,47.34357807862934
2.0000000000000027,42.64362335205078,-64.35182189941406,2.473309526705483,0.47041572364229267,47.24715916943274
2.033333333333336,42.629425048828125,-64.35880279541016,2.4586649092420063,0.47464960863745764,47.12851600711983
2.066666666666669,42.61518478393555,-64.36599731445312,2.443846913546362,0.4786351675581202,46.98750836023518
2.1000000000000023,42.60090255737305,-64.37339782714844,2.4288607403615425,0.48257085009608264,46.83844990885434
2.1333333333333355,42.58658218383789,-64.38101196289062,2.41370265468198,0.4865627864501915,46.713003992746785
2.1666666666666687,42.572227478027344,-64.3888168334961,2.398391899855265,0.4901797891263087,46.59822518251416
